"","Cisplatin_1005","Docetaxel_1007","Gefitinib_1010","Navitoclax_1011","Vorinostat_1012","Olaparib_1017","Axitinib_1021","AZD7762_1022","Afatinib_1032","Nutlin-3a (-)_1047","MK-2206_1053","AZD8055_1059","5-Fluorouracil_1073","Paclitaxel_1080","Crizotinib_1083","Rapamycin_1084","Sorafenib_1085","Oxaliplatin_1089","BMS-536924_1091","GSK1904529A_1093","Erlotinib_1168","MK-1775_1179","Gemcitabine_1190","Bortezomib_1191","GSK269962A_1192","BMS-345541_1249","Trametinib_1372","Dabrafenib_1373","Temozolomide_1375","AZD5438_1401","AZD2014_1441","AZD1208_1449","AZD1332_1463","Lapatinib_1558","AZD5582_1617","GSK2606414_1618","I-BET-762_1624","GSK343_1627","AZD5153_1706","AZD5991_1720","Selumetinib_1736","AZD4547_1786","Ibrutinib_1799","Oxaliplatin_1806","Vincristine_1818","Docetaxel_1819","Venetoclax_1909","AZD3759_1915","AZD5363_1916","AZD6738_1917","AZD8186_1918","Osimertinib_1919","GSK2578215A_1927","BPD-00008900_1998","MK-8776_2046","GSK591_2110","AZD6482_2169","BMS-754807_2171","JQ1_2172"
"GSM363017",2.53016461358729,-5.11656615890722,3.09930156567201,1.80003128528504,1.55618061106911,4.02344851094609,3.3306686054081,-0.520346137872522,1.67614017186167,4.66105935267938,3.13674622760835,-0.00848226725178619,4.27882921563352,-3.24782184003977,3.1968863353732,-2.45827400193141,2.64112725757488,3.7322445602557,1.67772977906879,4.42524347517578,2.39533520509104,0.204716008261275,-1.09920487646486,-4.80998977055117,3.10991104858368,3.65707298555646,0.293525368517461,4.55409748234025,5.70391044970431,2.30893966328855,2.0671597952844,5.29254084057415,3.74208907920877,3.0487203322015,2.04608994784427,4.00974553397536,3.18667389725001,2.83321544862916,1.65080594292827,4.11847837120336,3.77236298456108,2.62825540211664,4.46994305622274,5.05142820790256,-1.93862424674471,-2.8383916813299,1.38566261202091,2.65310236765431,2.92915036363399,1.73721111444113,2.98304002618547,1.71131491563223,4.92099441282518,4.33318466934567,2.88868673792343,4.43761756668967,3.7255638619037,1.11118176672135,2.65230750638822
"GSM363018",3.06972816313484,-4.26118755679006,3.1609618200441,1.98905519143054,1.29479039682867,4.20797142903785,2.95706943340811,0.0412205241940081,1.87260090025936,3.52122064013281,3.10456163624448,-0.128054768776497,4.45691579017075,-2.25825367968598,2.84949278562804,-2.21073335042897,2.62394656638075,3.43289885696272,1.95761005086011,4.50137463145698,2.67775661153365,0.779865865725089,-1.60755402451569,-4.63414858062883,2.99812348238845,3.58074531337253,-0.349587131804821,4.3053152074591,5.81156320687575,2.29016959877634,2.17628103786223,5.25305308759117,3.66929565001865,3.05583642342214,2.28479035773328,3.66507584645647,3.14045454185551,2.86659776700236,1.31879778654404,4.17758747783141,3.18807892637301,3.08931466836606,4.3935649473494,4.7222109715083,-1.3202226693091,-1.88485482476088,2.01412707803351,2.62088462191738,2.94228656371189,2.15600979880383,3.11021893291452,1.73674775245911,4.989339969701,4.41243149150994,3.07495016235881,4.42188637320579,3.17654406442374,-0.163478416925943,2.61848733514371
"GSM363019",3.33316606131995,-3.79776676536595,2.94137154804814,1.33957644309995,1.56233791382623,4.28875985993099,3.48312044360815,0.410843494715649,1.60481645393419,3.88321813144589,2.83121992490628,-0.383467713263337,5.27980665469203,-1.24038982230256,3.30612367759295,-1.7514846884405,2.80436654975746,3.68144809036885,2.20186376903104,4.5313128752651,2.23069375430579,1.45010713088384,-0.751196410291732,-4.37334159410145,2.67191232867852,3.88125460341114,0.343998791734315,3.97949755219508,6.23888539545444,2.19096623865955,2.04448187711293,5.06192187757608,3.74964243241527,3.16287557671349,2.42905827026742,3.77740885985375,3.55872882856473,2.84306538818559,1.75090346549599,4.24676406705643,3.76079221835138,3.12590090652891,4.13085291984448,4.76069309340065,-0.884409759604258,-1.26221239171937,1.88520663216569,2.30352910965171,2.74792361713217,2.45668801005028,2.65358601405379,1.82151952521615,4.90545847325485,5.04977758193407,3.2779217180912,4.66415062347087,2.13969272353809,-0.759757677315855,2.10009777486374
"GSM363020",3.55146670816485,-4.17851988073238,3.08396971788505,2.29179657320623,1.40072610532826,4.3535981709082,3.09495444464032,0.55315956984881,1.79636693287051,4.3247557214791,3.09501050541401,-0.268409344373883,4.8016912356033,-2.05278688651294,3.09415375791408,-2.19712012409154,2.49930456914954,3.57728520214466,2.2709041260937,4.25437125711612,2.478009954431,1.00165070170817,-0.715432290856266,-4.47805825687139,2.77124949243169,3.40477428191944,0.660147993096938,4.32781971721371,6.0416671837016,2.21356733600705,1.95906937927689,5.21539149810532,3.79922735112435,3.14215097586059,2.44016926415017,3.67033764418846,3.36887656508966,2.90734020435132,1.50394250359901,3.49375420672233,4.13897462573547,2.83030131602041,4.16881611521966,4.91211523667095,-1.1625179099397,-1.80427615244155,2.01582577231985,2.53391691915293,2.91483863278397,2.42596875377678,3.15776610655034,1.70562909457517,4.92317419794112,4.71930051284013,3.34084449713521,4.55728556725871,2.58971156011432,-0.238030091780967,2.41933028643388
"GSM363021",3.16611695819588,-4.38064356100243,2.78195739225836,1.64085416505784,1.36054639770757,3.95001774990802,2.87761516663114,0.370548154669357,1.47162874850174,3.41254955558885,2.61914791068461,-0.391496877421969,4.77154626528535,-2.08896370765936,3.15133433969693,-2.32514500646429,2.55206613220162,3.37263828176947,2.12440598500023,4.24936284152238,2.29235545832259,1.10645667690022,-1.00123833211424,-4.65012725532934,2.52404374461308,3.58210153170618,0.91660878277736,4.08688165256503,6.11696798888288,2.06525674484115,1.85905115196526,5.09221509479248,3.68255106345444,2.81435003297737,2.15806626542649,3.63874549819666,3.35876842779205,2.80975319903209,1.42626273177429,4.18513886920293,4.26494932622172,2.86463931980805,3.94961257197936,4.49257152433971,-1.63784884781447,-2.18641561538226,1.96093888014258,2.32101952920447,2.47156155719267,2.25702697377654,2.70060834219518,1.46633623864482,4.77123819939305,4.7941705475897,3.16788555116755,4.56615312904629,2.46888676230317,-0.703281678078323,2.14125036554817
"GSM363022",3.30342505073199,-3.95803440022865,3.04757865103681,2.34095421963151,1.60801466845425,4.29387430167123,3.1639193653291,0.306566360484013,1.96695892640637,4.10433280888879,3.12144270541097,-0.380512397050962,4.67116391919388,-1.8751659814022,3.13587470980722,-2.25893155814865,2.61113818982936,3.5570312760479,2.16909292926099,4.42859049006507,2.33610405763166,1.22923813045355,-1.0470091824429,-4.62654153569845,2.7060323818923,3.50419179206135,-0.0628934562635708,4.08284792836106,6.0304234500393,2.18282851864569,1.96345866344764,5.21539386835126,3.76415988230927,3.33220964694649,2.27360783664889,3.62985210923017,3.30991499672116,2.84104150582667,1.5142085528217,3.56943009038589,3.56552891886835,2.79889282747179,4.26500557403814,4.7601165969152,-1.12540572352536,-1.66240211987831,1.80662030913449,2.38989209459588,2.95171053395929,2.36846075220196,3.06445930623134,1.84384335264701,4.87182279907512,4.72046059362741,3.09814568879906,4.530179452645,2.02142338360647,-0.480251767912201,2.32535166793394
"GSM363023",3.4381536661305,-3.92011664339345,3.06050101670684,1.34445711314926,1.46425249176493,4.19061466677077,3.16031490201231,0.304092550328147,1.51401037818984,4.14814060601536,2.79197297692085,-0.24220838647689,4.89345488663441,-1.91579658714551,3.04300697230018,-2.09652570165343,2.5265765380297,3.61976069419689,2.2421719517823,4.36011727905648,2.58392610456622,1.25925096104428,-0.2095813751681,-4.35773774964429,2.51651129402188,3.75632986235779,0.776313629881529,4.18168923442628,6.11330606713991,2.42293929033062,2.06935962832585,5.01439626088279,3.65923139927619,2.75212706163321,2.51957253150358,3.80885742037056,3.46892537809882,2.7928885070518,1.46960159244198,3.63019936269314,3.77541706262951,3.01547303904935,4.01870742861313,4.69045359111561,-1.23625826963274,-1.41357485609227,1.86040926335203,2.55367142694611,2.65254607850538,2.19318257148823,2.98480039865786,1.50164629687375,4.96578735747535,4.71368535863504,3.19198986198044,4.69005296670275,2.93363232625772,-0.990225797702597,2.15833387401534
"GSM363024",2.838489634241,-4.70972890315048,2.95919844489166,2.16312258737612,1.55844757619745,3.98956480164718,3.04248490231836,0.0728407453625583,1.79180156636905,3.73292118853348,3.13513031256923,-0.217200459225519,4.12122984209211,-2.78554110977512,2.98249422325278,-2.57125940484101,2.37946379938044,3.21964978368647,2.01973017710751,4.23096690588637,2.3729082738874,0.764118128409326,-1.90234847054455,-4.92101250704466,2.72508308421831,3.32895300922454,0.114091288603241,4.16249661790896,5.56150240888895,1.99511996942676,1.92566429377134,5.21068675184521,3.58489953590175,3.11079300751183,2.18605125242613,3.46195690954647,3.13307794066775,2.72919508820967,1.39659884146909,3.57550726576442,3.9113680600757,2.48707404599911,4.22020640268396,4.63528730504629,-1.62174827458192,-2.28499146408899,1.53595327698428,2.39404075165627,2.76017320573244,2.0057612507526,3.0959277802923,1.66156736197631,4.83251771171069,4.34154806493574,2.8852552792516,4.34059316210415,2.54166602504651,-0.131564851157279,2.46053499289982
"GSM363025",3.27908160092898,-4.33545446303942,2.99501406606676,2.5643810699996,1.54088737367776,4.19347928753673,2.72914791765642,0.235379545355676,1.85556678670588,4.0968657131257,3.08859684940164,-0.266671698273017,4.31853056380301,-2.54919058950168,2.97827631422283,-2.64102625394864,2.32229942604759,3.40643945210358,2.13391909357376,4.15914678766041,2.50773504581261,0.83773832177367,-1.22045573238383,-4.5885076225171,2.64916336024816,3.26090675796196,0.274746598052628,4.09840464835322,5.79353453229609,2.18106740356209,1.83986984526024,5.16393173576112,3.69492983664371,3.10803526667573,2.53554366477905,3.57102978920304,3.21368914747617,2.82611797251883,1.34943109775698,3.46963747549605,3.94840970296873,2.52304026425103,4.11722106532957,4.70020307815026,-1.74625690401241,-2.3211163644855,2.02578893629744,2.51600082386853,2.90431004771031,2.12375172497908,3.29868098314893,1.65659240571089,4.88117919784832,4.57553040455731,2.95893540835903,4.45638385892682,2.65888714421687,-0.65775957484997,2.41077808219212
"GSM363026",3.27570061034099,-4.29704971369221,2.96901927237554,2.39536700521192,1.45308886048022,4.14293705769554,2.76851579909756,0.0102131410151254,1.93285974801718,4.01158446187593,3.02491898508015,-0.290719319018727,4.52851734988996,-2.37612744543579,2.88036475169237,-2.29898997137834,2.39760087129744,3.41421016574637,2.106356913534,4.30602144542546,2.42627334360319,0.797249476445413,-0.944374529097011,-4.62960378643082,2.6174591402759,3.30604265499988,-0.0699409167440418,4.16286549951262,5.84797992791625,2.13705692453557,1.93201966345506,5.11713753457277,3.62482971410627,3.07547332733378,2.12575496213598,3.51433480016177,3.0890901838393,2.74815963745962,1.26558227255427,3.43696584095469,3.47528458194636,2.66516588266782,4.18224383497988,4.73911434590486,-1.68292901757221,-2.07469997322942,1.62562706920769,2.38745766844856,2.85715513330308,2.20777012689247,3.11112358829931,1.65869978957265,4.81526806359211,4.50092686948397,2.99296166063076,4.40434290375795,2.35853478962636,-0.573444310028519,2.23965934290509
"GSM363027",2.63951120862743,-4.72442766471083,2.91930280177308,2.45342069176342,1.47516468979153,3.95559958453064,3.19781470532425,-0.18259645302175,1.84780745187427,3.86784155066783,3.03300499237011,-0.325845833539323,4.23942273287265,-2.77605611895769,2.86439261629962,-2.55488511841589,2.39192079587538,3.16794590720789,1.95561467706027,4.2950056304503,2.18296121216913,0.562234241427327,-2.15838985115385,-4.86365751450597,2.77065424398133,3.2664961205629,-0.534957370195474,3.92116117307627,5.4591153641353,1.87121572265193,1.82150442896346,5.1241957756485,3.5658134527704,3.23624560817683,2.10978962733244,3.42255922869206,3.0039836060726,2.68525458745551,1.13578775791062,3.36008928990118,3.36134992090664,2.54987039049958,4.12303007566713,4.4614842386137,-1.76841050091306,-2.48917305997457,1.68313147027925,2.20396960996258,2.81363577770715,1.88978290284309,2.97514511284329,1.61009432343469,4.81030022640235,4.36244391835194,2.61682147172822,4.22159285419048,2.31658683475724,-0.551267016132537,2.40333266886303
"GSM363028",2.59112415904603,-4.8266621707405,3.08120242152301,1.83782897737554,1.48403107391458,3.81976960439992,3.09293159115884,-0.231052672933674,1.81980005299361,3.17460484989203,3.11231414538543,-0.0616807924507029,3.7702635992002,-2.94367498995126,2.96311908425289,-2.55094558569836,2.53909581075816,3.05797657433442,1.82161764203017,4.24206275437097,2.44083997509209,0.543228606029056,-2.03033323218625,-4.99193434786085,2.94401730725249,3.38631331539856,-0.268301071500382,4.18643662282945,5.63055221455105,1.88813809299411,1.9997140449051,5.26103867571099,3.42565738944163,3.06997850329726,1.70640180273701,3.4607557264236,3.01838841265843,2.75444098899172,1.28751738053632,4.03668889141028,3.73985510276903,2.64215473815322,4.19982669622273,4.33931704472955,-1.9576691479294,-2.85941466265939,1.53600565401587,2.40597304877187,2.75259522141141,1.81462912204756,2.98874283011888,1.62981104149305,4.92228672360691,4.26884708725739,2.83943686686049,4.2984398015168,2.88171667747459,0.16404612495231,2.48719160652433
"GSM363029",2.07304512373204,-5.34688706520774,3.27668702140845,1.804815455078,1.67182174673297,3.6799581021265,2.44451767901589,-0.420920893778467,1.96065495123853,3.93985808979219,2.90778669276719,-0.426972477353883,3.9498088379473,-3.64903602184762,3.06973323033916,-2.80197062038325,2.34930263559488,3.38370601273097,1.88115332053013,4.11236530792306,2.50804239619263,0.37439200765452,-1.9569412129195,-4.85549989239862,2.51262651543692,3.35416717152592,0.424735397122077,3.94257705184342,5.35986814028921,1.89284406340376,2.00524787947477,5.1956368288954,3.5135332033949,3.39078798846599,1.71501378529648,3.56449443469624,2.95461171900483,2.6261413382665,1.15603091243462,3.83404783151228,4.16708009454355,2.44017771030853,4.43215494621696,4.60554250095899,-2.49163441455404,-3.21978731705611,1.67024765279011,2.71958676223167,2.64681350149418,2.06178722213626,3.02386549396154,1.92041791591322,4.7144715595358,4.3214230563841,2.88855647661963,4.13736578224198,2.2702943054946,0.162313675569597,2.39697294035866
"GSM363030",2.97648620886434,-5.28967797949902,3.22910397290964,1.29578806900833,1.38471908135463,3.90529264836814,3.07301153844316,0.291938590855432,1.68671471810994,4.25494815673744,2.85324898430568,0.25470153393009,4.86834320542315,-3.80885720989185,2.97671666131652,-1.9037691672287,2.87262363687527,3.7827559385512,1.80329436916502,4.70285880298701,2.66855931128577,0.103488569800578,-0.47654470592155,-4.92500448530713,2.92279741685125,3.51213868013956,-0.632146100955631,4.16384963952215,6.21939026440126,2.58975554123399,2.51727595542577,5.38832864692598,3.96774665357245,2.89835507410436,1.87119154330232,4.19629052279551,3.55968485782733,2.90569019509425,2.00667944681637,4.77427574416027,3.56393357594051,3.07653728407139,4.2374134452815,4.9770001618932,-2.2955805649501,-3.09711296246891,1.81925257497843,3.02943690190349,2.70985654517737,1.74712188232462,3.41585242394871,1.34612539495578,5.25797949090162,4.63441450886474,3.85092964772337,4.81485948905254,4.15174034284251,1.5832907340194,2.50878599236943
"GSM363031",3.2768214539278,-3.91182985361979,3.33656427508826,1.93244293821477,1.94011997186177,4.40319481792723,3.34508105603454,0.363916407006723,2.13404131595126,5.10406313352607,3.63055099899608,-0.177709085094646,5.08803007723557,-1.94635212944348,3.30736363644364,-1.90479994364954,2.98927035768168,4.14756998075178,2.26456287630261,4.49409718990814,2.58432837903123,1.18885180439677,0.281955272538627,-4.31659095468852,3.02416386898149,3.81697292951706,1.72870743390138,4.70345107440081,6.4359479043408,2.75948050840432,2.36530020657139,5.37562795003187,4.22847382424596,3.78785503170604,2.33379309672514,4.41233925576171,3.45931167705183,2.85275089725734,2.04073081293827,4.28944661473367,5.09259409701526,3.08172337556179,4.76426891440422,5.40203046677091,-0.745082979068531,-1.44572985051101,1.72541574452282,2.88046214554514,3.32958105517595,2.41970514891247,3.46837546869767,2.0926026552317,5.1110101531827,4.81831074369117,3.55090284861832,4.68846190228122,3.38372289045473,0.797212867917843,2.67528067366097
"GSM363032",1.91812473835374,-5.47554655463208,2.83309990435378,0.735787497479121,1.20048908352133,3.70290391056132,3.07546886916695,-0.833065187446248,1.75157034520467,4.71752885597392,3.10974155630379,0.0276028372081943,4.23103506040127,-4.19197010667024,2.71384174181487,-2.4986518979949,1.81941172124119,2.9703587133028,1.45460523598254,3.94127922192819,2.31040715895756,-0.874242140370377,-2.79969202669679,-5.66000801183078,2.80143918533216,2.96098024456279,-0.429079629415968,3.65131230242716,5.48872923401703,1.98903098130713,2.04266545472722,5.06131814238669,3.46709315824547,2.66595671133279,1.61507392525903,3.51773546792056,2.98551834836275,2.53589213517027,1.34237643151424,3.10173327099733,3.57819908335562,2.08665185375156,3.8425430506023,4.46209358658218,-3.12899365478266,-3.59354107117184,1.34833388385245,2.46500867653479,2.6866029309674,0.916728643695229,3.10941238447245,1.69887415139129,4.61053545985961,4.01044724463417,2.53840927728452,4.19956649939758,3.60197170825258,0.492883241465609,2.48872071426044
"GSM363033",1.97660161580074,-5.25705921203165,2.67279303340385,0.302751051625588,0.90963179713658,3.35668805646502,2.80452243109231,-1.16770217177139,1.56486721663408,5.25686888700673,2.87153268148463,0.0124241263152095,4.367130422514,-3.82178985089027,2.53851803166566,-2.56162403707828,1.84803196135778,2.94587898049961,1.63765474268441,3.85826218871264,2.14181644229218,-0.788959334776081,-1.27105699451344,-5.62054455028678,2.70341364738166,2.7972421329248,0.039449454850314,3.92400990558275,5.36361342934028,1.71743645189362,2.30773247549465,4.96162975281346,3.16338232525746,2.56641565476148,0.84587010385928,3.41395828806494,2.85155550451575,2.38419415098898,1.23247677529284,2.67744531542804,4.18211449554937,1.61621187468558,3.42270393490656,4.24833880176211,-3.04150053282543,-3.3991932011854,1.11495127525053,2.34912557376622,2.84766642234815,0.78817229272134,3.15955142627895,1.25359433122534,4.54925398266899,3.99561579451336,1.90178046124944,4.01112580476677,2.94688810670145,0.155493157935771,2.2943066550191
"GSM363034",3.5817307729898,-4.40163829379239,2.93156175046363,2.81434781213569,1.8180204460459,4.46181721759009,2.6008138108257,0.686907684005935,1.87197880035395,6.22221562057158,3.33533845069894,-0.393772596689038,5.75557075483725,-1.90203831253542,3.64066206845432,-2.18303977530965,3.16985745333623,4.6720191927682,2.38750764110801,4.65378485494276,2.41384477243265,0.99865792550154,0.869904887748003,-4.82921449600806,2.76456588980319,3.609859232205,0.409526899101784,4.659834407828,6.34138775517871,2.7783346723174,2.48618976901053,5.53060323724431,4.36390819472032,3.261412932899,1.7186879782902,4.16184528509608,3.6114149047159,2.97251247291902,2.16240525486613,4.18292493825215,4.25495619858945,3.09994888578373,4.27799718882529,5.77956415721368,-1.13234982527781,-1.94382977351605,1.84588977652698,2.57381597176347,2.8853712394327,2.51300634006522,3.33665367413089,1.74725275062024,5.07123890813424,5.03451060962447,3.88493552536987,4.54284100212041,2.34438405466124,-0.00739897055713007,2.50978091085032
"GSM363035",3.39917959446276,-4.27304647219504,2.85188008117017,1.01089082892802,1.59978930295718,4.39507493485568,3.26003569387886,0.300869242009902,1.75068782471841,4.07880342487441,2.93356192187226,-0.534000198770058,4.82670319922896,-2.17996355016174,3.05579489430408,-2.26688656931211,2.61512481234656,3.65753731257178,2.03950182373594,4.5119928432312,2.41034718859451,0.74406367594065,-0.428640403070458,-4.64925267800434,2.45314957907078,3.79208552547157,0.868360048282528,4.12534646732801,5.93457638994907,2.59951912525082,1.95182809888573,5.18095155363122,3.89336737240412,3.05447517372501,2.8188410181526,3.90928063281382,3.54183666292264,2.87971677355421,1.7892410848591,4.74876952223423,4.26975374886995,3.13275586023161,4.62950846994087,5.00895512885954,-1.36459769265942,-1.88066203802763,2.03007843505861,2.53715589533152,2.75235198864219,2.02219826491929,3.02209499890571,1.68275236988913,5.02694586785452,4.76742189948449,3.03417406659092,4.60284751060894,2.76554292080137,-0.315406829682669,2.43356474341111
"GSM363036",2.36952302402661,-4.18391411957455,2.90186102065219,1.62311282554122,1.63562182921886,4.34150070146248,3.53366841578305,0.958936047236128,1.86609629772415,4.02967343149906,3.7153077377483,0.0564914708684887,4.79194203955625,-2.32419436549484,3.29656894665216,-2.18588854668563,2.53003804788721,3.78886914603504,2.3974837657996,4.37371499709511,2.60013818597547,0.945867074947598,-1.9856434978518,-4.58986487801827,3.10130296730125,3.714453807732,2.13147382697252,4.49222001280038,5.61636979782355,3.33292662911897,2.44284988462235,5.3915395186162,4.32228006961412,3.1104658985222,2.74281863253735,4.13981058906044,3.69392558904758,2.95843346688091,2.11283681198467,3.75265232878316,5.67666671344847,2.73693583410458,5.13389204879297,5.405117261928,-1.46820662953336,-1.28846592605662,1.28400808398715,2.60745258768286,3.12144390267893,2.56361215457991,3.7879366635487,1.69956957143105,4.93609442090551,4.77843445417816,3.78715831290024,4.74116160665771,3.47784588630238,1.31067697704343,2.7563249546157
"GSM363037",3.33152008229962,-4.80445946308635,3.56791797763171,2.02627643481122,1.93007629864573,4.64697049555792,3.36345222484277,0.150047072814629,2.4332552771916,6.11099038043326,4.00863890817664,-0.110317610880537,5.21789213633712,-3.29837754467805,3.23013925984763,-2.62911080686108,2.37034638012599,4.41834386631068,2.30060622532853,4.19198824006688,2.51251745589429,0.0334106126816014,-0.258113849055102,-5.0744745722915,3.29270605714768,3.36381784116523,0.663984589275613,3.83839270060021,5.95486781449381,2.55395279398993,2.15640922254109,5.42272161309804,4.09281923096626,3.36830117999488,2.95582240399993,3.80826909799623,3.34759276344978,2.93288395702721,1.58528536820735,3.53062794900105,4.4856200854065,2.66331224572232,4.62720888524536,5.57696483273245,-2.31694165169738,-3.16677353587311,2.18630050108687,2.93663774754495,3.35064643970334,1.97011834014844,3.57314715589914,2.35176674048916,4.90447868061626,4.585636207047,3.08022575533571,4.58094400207853,3.44948565083794,1.40927031315853,2.9859058162978
"GSM363038",3.02601875717746,-4.4272938734442,3.50008373504165,1.96691637756532,1.83908064511775,4.33047769427541,3.03414931430951,0.489121235386443,2.28049520857332,4.91827425999045,3.93907067527131,0.0289215956401338,4.59099254765485,-2.25748500678306,3.07902958696496,-2.03427565282298,2.79127353373257,3.7301852682142,2.39372133245699,3.97508601896974,2.541004438155,0.335216243745673,0.311871721602514,-4.7456837577716,3.20122752354109,3.53626366367356,0.468938176588379,4.78398169120429,6.07879266589929,2.91635360454222,2.3975124337506,5.54286006305851,4.65045053048356,3.93491935818323,2.95401152362799,4.29217418416591,3.79048583194152,3.0128503499355,2.52403509170892,4.4158466760863,4.6009918071544,2.61875786466813,5.21650520598304,5.67135612331374,-0.935875796060601,-1.5378038519013,1.4749084327295,2.98234531523805,3.42425916413263,1.74596029854288,4.08098005839807,2.10981267511456,5.23309443329585,4.66231080855278,3.27355868952719,4.51793811088843,3.22035597041982,1.05656392100769,2.74370891028284
"GSM363039",5.14941277089759,-3.66245264689509,3.20270142053203,3.00874428016397,1.83737274334655,5.06680407524602,3.30584551594666,1.17194321022276,2.32116513764001,5.09947726557251,3.16454971550594,-0.256617762492196,5.46093979327322,-2.02855812193565,3.33211631757895,-2.13826142918833,2.92764296856077,4.66315299207598,2.73499854261475,4.43856049425928,2.68214436609276,1.00855353939044,3.71286538114734,-4.62622347937024,2.97379551457359,3.47505864724972,1.608546834734,5.37458518331444,6.52550802643946,3.1397746463489,2.1502799426017,5.42089463930158,4.35177108707686,3.43286828341898,2.3545700113941,4.16071254644621,3.4394952892235,2.95533526968214,1.70746404699931,4.01297864986815,5.04052629768333,3.2869375766101,4.768711851862,5.98442323815664,-0.403780521601984,-0.639948493323767,2.5871044587564,2.76802681686068,3.16821416127052,3.0007648964663,3.49297284232418,1.67806464098869,5.06187547372928,4.69508027796253,3.76488170356514,4.66098785572324,2.70652012550615,0.64252804281474,2.71824174567519
"GSM363040",3.03861631296988,-3.97526638064322,2.76954870791501,0.747098594013111,1.26403780990722,3.99302736394744,2.867794875126,0.0237433910316243,1.3211990069718,3.36054211847372,2.40455970474802,-0.729389312586685,5.62948637733407,-1.28134932812026,3.20541789882507,-1.8244427013496,2.51292570482686,3.70478798791995,2.28941016148766,4.3610206965979,2.01195554459664,1.00714681226402,-0.893342112055895,-4.56888890450344,2.41074736586875,3.88392757719179,0.423046547975573,3.77737210626411,6.1985249859122,1.91852494499467,1.78330869833209,4.88192065602294,3.67740602467692,3.10030509878724,2.3477617878907,3.66991218019997,3.57296617902939,2.71400479785638,1.68777433923503,3.76139340227966,4.00236457556156,3.16904616446283,4.07416497407819,4.63172935687506,-1.59053856454058,-1.34880272387691,1.85234029912074,2.12023058276955,2.2603928105111,2.15298397490714,2.20594346524116,1.61498859499666,4.72414913442246,5.00883654281305,2.7458991500188,4.5569104798215,1.60818913403698,-0.968005044406293,1.86732070583953
"GSM363041",3.15840693360844,-4.91723712801092,3.0456237530614,1.81420862579573,1.61677068354103,4.00604529657411,3.83855720262363,-0.203509538698183,1.20008479904061,3.4764518046077,3.65815527229675,0.352764071512005,5.07118854860336,-2.17474291869168,3.27052762644231,-1.21656238447226,3.83728509222176,4.56365156949265,1.5299092527207,5.24789682481829,2.53454457242652,0.440331114950523,-2.06333060730055,-4.71261114950735,3.40173271834729,4.77331054978074,-2.37787758872122,4.70429062651731,5.89328958482199,2.52563848353286,2.41204057903263,5.90875842846809,3.41748974009862,3.07211742209837,2.4626119171813,4.19365315903365,3.58088345120671,3.16813955719474,2.02883827973612,6.70536248608615,2.16453938051875,3.56382023333785,4.57145442869909,5.41553493632418,-1.1385720986472,-2.60457304913129,2.13626336690898,2.49824143113423,3.27057337680257,1.70278876409516,2.8601595899542,1.51055776505707,5.58286981180731,4.78832603381786,3.27818567691697,4.78061942673624,4.36034692256828,0.448528304570068,2.62515299513052
"GSM363042",3.01832772254352,-4.27033012440647,3.04565961653267,1.77079855418649,1.5540703249326,4.15304341940687,3.37921948139248,0.244866292813979,1.77970338828579,4.21545800309135,3.0495947839788,-0.376861166771929,4.95245861062541,-1.78768382751531,3.26531810210959,-2.01619668682903,2.77198211239713,3.62980752518885,2.16008904140329,4.51038794384831,2.35825984818037,1.20734510430384,-1.14544654224866,-4.58334916773664,2.65442215833977,3.74545287281167,0.144742150076964,4.06935684827664,6.01476203302491,2.16622286674,1.98750785179507,5.17329070792048,3.65165450991179,3.3140683964445,2.36007578127918,3.72374828365529,3.45575455220233,2.84927114047967,1.62989299594663,3.87557331992308,3.6445003947652,3.06099384403966,4.27965766377431,4.75395511607566,-1.36641478896532,-1.95437641090477,1.72803205497669,2.41129269181329,2.81936084553896,2.3978554835509,2.78804330723773,1.69941151492669,4.91421145382086,4.79287066551248,3.12604111131787,4.61103413578542,2.45427734944251,-0.365338370910117,2.32406111276571
"GSM363043",2.48673684267,-4.61385691167327,2.97864952717688,1.80532917937012,1.32613765897958,3.74761460543173,3.30382702517747,-0.224290377117232,1.77245505646776,3.57779358549176,2.98224841604331,-0.114988124587148,4.6141295552864,-2.46438169735689,3.00445954411872,-2.25138049648964,2.57875759143823,3.40721569177711,1.78787396524129,4.42603974391291,2.33544870742284,0.64467406562238,-2.29870517141941,-4.82276946036277,2.84342915111962,3.5428506461444,-0.56757828861908,4.29762546049178,5.75175535266085,2.16298139295091,2.07165928769423,5.24174544138656,3.47400965921846,3.21275031454008,2.2208819652768,3.60380337046607,3.03011736547608,2.76063462816892,1.33632980807543,4.06568336045036,3.38325321640335,2.61762107018996,4.12103871238792,4.72855033558698,-1.55455151494305,-2.37798283757423,1.27818318759438,2.379204005749,2.76537241784035,1.8306147916402,2.91847948389341,1.5678212532499,4.92103171223819,4.54629858220144,2.85077961803504,4.3006577519078,2.82289547087086,-0.343876309957373,2.24632151523877
