"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","Gene"
-1.01667242424241,4.26141123595506,-21.0356990098425,9.47380452282959e-69,5.58102325699389e-67,145.870921133221,"220218_at","SPATA6L"
-1.84405191919191,7.79035056179775,-21.0329553324047,9.75293419247381e-69,5.73029917145136e-67,145.841973007432,"43427_at","ACACB"
1.18193777777779,4.26640898876405,21.0298447970637,1.00793464347643e-68,5.90649701077189e-67,145.809154224194,"202580_x_at","FOXM1"
1.09323515151519,8.03137752808989,21.0201845321506,1.11643704249544e-68,6.52514962264791e-67,145.707230285058,"208693_s_at","GARS1"
-1.54788868686867,6.35415056179775,-21.0124435027901,1.21175449501795e-68,7.06370395158634e-67,145.625555954158,"205657_at","HAAO"
1.16958212121213,5.71176629213483,21.0019078097226,1.35469101736759e-68,7.87630798296123e-67,145.51439568529,"218561_s_at","LYRM4"
1.27453070707072,6.05514382022472,20.9897651829768,1.54046501283861e-68,8.93309242340887e-67,145.386281115277,"201111_at","CSE1L"
-1.4909817171717,7.82251011235955,-20.9786987218241,1.73187666717585e-68,1.0016994707707e-66,145.26952116608,"221139_s_at","CSAD"
1.41199444444446,4.6825797752809,20.9642967457402,2.0170335566678e-68,1.16360889222483e-66,145.117569228214,"202705_at","CCNB2"
-1.25263787878787,5.06114831460674,-20.9630393657311,2.0440543762029e-68,1.176149944426e-66,145.104302921329,"213684_s_at","PDLIM5"
1.35366484848487,7.2749191011236,20.9498685401228,2.34979357789321e-68,1.34858771630222e-66,144.965341002799,"200713_s_at","MAPRE1"
-1.53915949494947,8.62095056179775,-20.9452782592364,2.46676660339728e-68,1.41208120114269e-66,144.916910256365,"218983_at","C1RL"
-1.64985989898986,8.99189662921348,-20.9446159833548,2.4841172060792e-68,1.41836722935825e-66,144.909922776683,"204224_s_at","GCH1"
1.30779090909093,8.10005168539326,20.9350225793802,2.74957939423865e-68,1.56192943752312e-66,144.808705703665,"201381_x_at","CACYBP"
-2.77458383838382,7.45339325842697,-20.9086980678007,3.63296484570214e-68,2.05849519552405e-66,144.530965261356,"206930_at","GLYAT"
-1.46406505050503,6.62126966292135,-20.8688356382714,5.53960211463635e-68,3.13085938803864e-66,144.110395934354,"218921_at","SIGIRR"
-2.61689474747472,8.66451460674157,-20.8351334825557,7.91370463311618e-68,4.43885074987987e-66,143.754826228873,"219733_s_at","SLC27A5"
1.38981636363638,5.7061797752809,20.820797084078,9.2102597943112e-68,5.14020213282511e-66,143.603573921974,"204127_at","RFC3"
1.05402909090911,5.30342696629214,20.818800331545,9.40695774842099e-68,5.23685337854597e-66,143.582507814002,"203073_at","COG2"
-2.26503767676766,7.47465168539326,-20.8002945467353,1.14420427502715e-67,6.33809472544891e-66,143.387269483216,"207041_at","MASP2"
1.25842393939396,5.50840449438202,20.7969818088298,1.18502945617319e-67,6.54794936229889e-66,143.352319906208,"218984_at","PUS7"
-2.37094646464645,7.64919775280899,-20.786123696208,1.32933248890856e-67,7.32712273837023e-66,143.237766677109,"216381_x_at","AKR7A3"
-1.60656010101007,9.45449887640449,-20.7753219841363,1.49031673557327e-67,8.17398351422304e-66,143.123809241875,"211458_s_at","GABARAPL3"
-1.0551608080808,4.39552808988764,-20.7709728941057,1.56051169361925e-67,8.53795439644066e-66,143.077926817763,"205582_s_at","GGT5"
1.27930626262629,7.14165842696629,20.7438537077724,2.07924576785123e-67,1.13481972447332e-65,142.791825409092,"202246_s_at","CDK4"
-3.74755969696966,9.03135280898876,-20.7318667691741,2.36046018709496e-67,1.28515226029903e-65,142.665367617176,"206727_at","C9"
-1.53933484848482,7.50935280898876,-20.7306770680929,2.39036604581479e-67,1.2982602709318e-65,142.652816769817,"52940_at","SIGIRR"
-2.01029999999999,6.78145617977528,-20.7225280019581,2.60565238658797e-67,1.41174373101073e-65,142.566847844903,"202145_at","LY6E"
1.17127747474749,8.00333258426966,20.7105100665775,2.95902737245584e-67,1.59931120218074e-65,142.440065108273,"210097_s_at","NOL7"
1.17853979797982,5.276,20.6880915008718,3.75128293417247e-67,2.01771904295054e-65,142.20356462663,"204700_x_at","UTP25"
-2.13215656565655,7.35178876404494,-20.6816556137323,4.01566457379039e-67,2.15471852359432e-65,142.135671259016,"219277_s_at","OGDHL"
1.20286707070709,5.88197303370787,20.6728607641748,4.40733386635471e-67,2.35919496480737e-65,142.042893375113,"219481_at","TTC13"
1.20956464646466,7.33796853932584,20.6720556737748,4.44504224850456e-67,2.37367387984891e-65,142.034400419545,"201764_at","TMEM106C"
-1.05856020202019,4.99978202247191,-20.6704322352756,4.52206394216639e-67,2.40902679100864e-65,142.017274670588,"213478_at","KAZN"
-1.54095999999998,6.21626292134831,-20.6621732096677,4.93505950714159e-67,2.6227662316236e-65,141.930150108249,"219343_at","CDC37L1"
1.19189949494951,6.29916853932584,20.6490669573081,5.66922594692537e-67,3.00576960443176e-65,141.791893451018,"213330_s_at","STIP1"
1.75210595959599,7.45812808988764,20.6460533535441,5.85292624944429e-67,3.09579481526427e-65,141.760103461436,"208808_s_at","HMGB2"
1.20991141414143,8.1495393258427,20.6413802388726,6.14962588169939e-67,3.24502059558488e-65,141.710807756976,"211931_s_at","HNRNPA3P1"
-2.30150070707069,7.55965168539326,-20.6350403295732,6.57633723255949e-67,3.46198291949491e-65,141.643929742764,"212143_s_at","IGFBP3"
-2.94043565656564,7.85666741573034,-20.6265424165411,7.1950929883643e-67,3.77878138360604e-65,141.554288176193,"204719_at","ABCA8"
2.31644767676769,7.15589213483146,20.6183269388108,7.84856968687942e-67,4.11228117146897e-65,141.467626648357,"208029_s_at","LAPTM4B"
1.6570980808081,5.16104494382023,20.6115525743608,8.43182903455678e-67,4.40751100801667e-65,141.396167349183,"204159_at","CDKN2C"
-2.70910070707069,8.77796179775281,-20.6021382841394,9.31503271599665e-67,4.8577786538598e-65,141.296861662305,"205498_at","GHR"
-2.31749808080806,7.24484494382023,-20.5999767416431,9.53054021925903e-67,4.95855302809486e-65,141.274060989496,"205306_x_at","KMO"
-2.24715545454543,7.29019325842697,-20.5852780887518,1.11343024937524e-66,5.77945566272442e-65,141.119016092538,"211138_s_at","KMO"
1.23665343434348,7.62186966292135,20.5453738273894,1.6983686948097e-66,8.79518002233078e-65,140.698109324369,"201472_at","VBP1"
-2.42109393939392,7.57987865168539,-20.5305899244902,1.98593607899045e-66,1.02367649553147e-64,140.542174995402,"207202_s_at","NR1I2"
1.06138000000002,6.61775280898876,20.5240613001287,2.12796501550357e-66,1.09435392529407e-64,140.473314739903,"201074_at","SMARCC1"
-1.9305821212121,8.15405842696629,-20.5156808396974,2.32526581478474e-66,1.19306495768725e-64,140.384923185214,"49452_at","ACACB"
-1.57321353535351,9.94376404494382,-20.5031600487401,2.65463482662825e-66,1.35581211741647e-64,140.252863921965,"202309_at","MTHFD1"
-2.71386444444442,9.62912134831461,-20.4614992261011,4.12502891701022e-66,2.09717223570739e-64,139.813474758715,"209774_x_at","CXCL2"
1.98888141414144,7.04535056179775,20.4584188201516,4.26167542344171e-66,2.16170816239636e-64,139.780987272262,"202589_at","TYMS"
1.45593757575758,5.73335730337079,20.4580757673463,4.27717059462644e-66,2.1646371545714e-64,139.777369276244,"216237_s_at","MCM5"
1.46118090909093,8.85765842696629,20.4489633185282,4.71004095854833e-66,2.37292289739715e-64,139.681265756351,"201275_at","FDPS"
-1.40860868686866,7.00057303370787,-20.4439444205977,4.96688749503474e-66,2.49667383158992e-64,139.62833499269,"208869_s_at","GABARAPL1"
1.15425888888891,6.77936404494382,20.4264248294088,5.97830313991032e-66,2.99830752971899e-64,139.443571303611,"201378_s_at","UBAP2L"
1.97269989898991,5.11773707865169,20.4238075332797,6.14614651426031e-66,3.07555933886626e-64,139.415969399006,"219978_s_at","NUSAP1"
1.10105464646467,8.27505393258427,20.410785212754,7.05394951144334e-66,3.50619079733974e-64,139.278638124442,"201177_s_at","UBA2"
1.41105393939396,7.38462696629214,20.3983513403048,8.04557681721099e-66,3.99017604823284e-64,139.147515081407,"200853_at","H2AZ1"
-1.0957012121212,4.13614831460674,-20.3824599721813,9.51842833618482e-66,4.71014138200363e-64,138.97993427454,"206140_at","LHX2"
1.38771404040407,6.86512134831461,20.3663611650921,1.12855968345527e-65,5.57223215769001e-64,138.810170289661,"211015_s_at","HSPA4"
1.03258979797982,6.08495505617978,20.3628878835352,1.17079495285624e-65,5.76797832084131e-64,138.773544674881,"202892_at","CDC23"
1.8054358585859,9.26484719101124,20.358477560557,1.2267097302978e-65,6.03010425480606e-64,138.727038298527,"201590_x_at","ANXA2"
2.0835768686869,9.52393483146067,20.343713810217,1.43405321801294e-65,7.02736409416726e-64,138.57135864846,"214039_s_at","LAPTM4B"
-2.19728636363636,6.88129887640449,-20.3418950059438,1.46190986101118e-65,7.13899315460459e-64,138.55218013048,"210233_at","IL1RAP"
1.12349707070708,5.07129213483146,20.3343610391567,1.58318002594404e-65,7.7142785159129e-64,138.472738287385,"213320_at","PRMT3"
1.32848939393941,9.27348539325843,20.3204071335926,1.83497834096597e-65,8.90224350689114e-64,138.325604189464,"201201_at","CSTB"
1.12843363636364,7.34844269662921,20.3185803506845,1.87077949946817e-65,9.05619954220808e-64,138.306342316879,"203411_s_at","LMNA"
1.52433757575759,5.37694157303371,20.2997734540348,2.28251691616626e-65,1.10015339154092e-63,138.108043214624,"221529_s_at","PLVAP"
1.80013404040407,9.21514831460674,20.2965528100956,2.36160948721239e-65,1.13581684797506e-63,138.074085556295,"213503_x_at","ANXA2"
1.80124212121215,9.26604494382022,20.2827542153059,2.7326953580838e-65,1.31145819469418e-63,137.928598909629,"210427_x_at","ANXA2"
1.04465161616163,6.27267191011236,20.2622519484871,3.39441141135787e-65,1.62203333279221e-63,137.712438418744,"209284_s_at","TASOR"
-1.9848914141414,5.78671685393258,-20.2459178894534,4.03449680473354e-65,1.91966185572236e-63,137.540230405367,"205942_s_at","ACSM3"
1.68471000000002,7.55386966292135,20.2430130627057,4.16036529781123e-65,1.97533079854287e-63,137.509605737246,"200771_at","LAMC1"
-1.23496585858585,6.09124269662921,-20.2354260163327,4.5079491035995e-65,2.13580873699901e-63,137.42961873208,"203682_s_at","IVD"
1.20586282828284,5.39307865168539,20.2295803885077,4.79543286926264e-65,2.26238769349026e-63,137.367991578186,"222250_s_at","INTS7"
-1.24795444444443,5.43556179775281,-20.2176780031942,5.43868909263979e-65,2.56043823921571e-63,137.242513667877,"214765_s_at","NAAA"
1.11906121212123,6.70966292134831,20.2055810896364,6.18091566144711e-65,2.8915258392669e-63,137.11498807988,"211758_x_at","TXNDC9"
-2.11731676767676,6.54970112359551,-20.2051323094348,6.21031953051065e-65,2.89919067726229e-63,137.110257102262,"207773_x_at","CYP3A43"
-1.25610494949494,4.60741348314607,-20.1973025971698,6.74642104212391e-65,3.14287246372417e-63,137.027718081741,"204289_at","ALDH6A1"
1.20894060606062,5.99213483146067,20.195632290429,6.86664480569042e-65,3.1922013890003e-63,137.010110266045,"218092_s_at","AGFG1"
2.11520111111113,5.35803370786517,20.1671398143327,9.28104178605847e-65,4.2966785549262e-63,136.709761598919,"202345_s_at","FABP5"
1.38443878787881,5.87385168539326,20.1647991197309,9.51362588554132e-65,4.39521620786793e-63,136.685088366786,"201485_s_at","RCN2"
-1.22796505050503,5.38694606741573,-20.1612125721624,9.88136020352357e-65,4.55565484497024e-63,136.647282855677,"205790_at","SKAP1"
1.32466282828284,4.23794606741573,20.1554781941689,1.04990672180661e-64,4.83043861181601e-63,136.586837845467,"204162_at","NDC80"
1.27409020202023,6.41434382022472,20.149166063628,1.12237388221424e-64,5.15320033178284e-63,136.52030372596,"202679_at","NPC1"
1.2391576767677,8.46284494382022,20.1398731158172,1.23826137657077e-64,5.67358113857568e-63,136.422351457316,"201795_at","LBR"
1.25055676767679,6.81404943820225,20.139473148645,1.24350926188871e-64,5.68592694943281e-63,136.41813565054,"213088_s_at","DNAJC9"
-1.302371010101,5.25459325842697,-20.1310555187824,1.35926281183632e-64,6.20247219138755e-63,136.32941148689,"220524_at","EPB41L4B"
1.27549151515154,5.79439325842697,20.1281710947363,1.40135696029978e-64,6.38147582657577e-63,136.299009237983,"210337_s_at","ACLY"
-1.88232757575756,8.78340224719101,-20.102409238348,1.84011144542513e-64,8.3623676870871e-63,136.027484343452,"212560_at","SORL1"
1.30651989898992,7.26460449438202,20.0954201649511,1.98123484990309e-64,8.98536408098616e-63,135.953823658006,"202635_s_at","POLR2K"
1.27519262626265,5.48449213483146,20.0844342155064,2.2252524774218e-64,1.00715288957782e-62,135.838040702168,"212141_at","MCM4"
1.1819676767677,5.39447865168539,20.0722619567483,2.53086075106889e-64,1.14314821916434e-62,135.709758521625,"218909_at","RPS6KC1"
-1.16605010101008,8.82287865168539,-20.0701198229797,2.5888310151444e-64,1.16696536528817e-62,135.687183179843,"202081_at","IER2"
1.18492676767678,5.24021573033708,20.0673748743044,2.6650592300721e-64,1.1988997764696e-62,135.658255111876,"218238_at","GTPBP4"
-1.77027424242423,5.05945842696629,-20.0280181103231,4.04017997953955e-64,1.8138453182336e-62,135.243509023788,"219014_at","PLAC8"
1.28535696969699,7.40903595505618,20.0218681523603,4.31156292551625e-64,1.92790930171478e-62,135.178703718647,"212160_at","XPOT"
-2.01936898989896,10.0071752808989,-20.0204554170028,4.37643453525866e-64,1.95299487437154e-62,135.163817133433,"219543_at","PBLD"
1.37238080808082,4.19696404494382,20.0195734504749,4.41742752992081e-64,1.96734552472553e-62,135.154523509031,"204146_at","RAD51AP1"
-1.18680505050504,5.55275730337079,-20.0073121191497,5.02873507388664e-64,2.23067475349218e-62,135.025323248366,"216958_s_at","IVD"
1.26007000000002,7.66456404494382,19.9993788559752,5.46862169760573e-64,2.42097948235158e-62,134.941730924222,"211761_s_at","CACYBP"
-3.15708888888886,10.4217191011236,-19.9919384996141,5.91607369273227e-64,2.61387160693972e-62,134.863333886919,"208367_x_at","CYP3A4"
-2.47964707070706,5.43476404494382,-19.9831878987109,6.4893808713107e-64,2.86149570776924e-62,134.771133098929,"202768_at","FOSB"
-1.42225828282828,6.16270337078652,-19.976803741691,6.94239339472896e-64,3.0552018994827e-62,134.703867705002,"214440_at","NAT1"
-1.04660727272726,6.84914382022472,-19.9673846755907,7.66912491844478e-64,3.36836437246407e-62,134.604627673511,"212494_at","TNS2"
-1.80388858585857,10.0799078651685,-19.9624863627832,8.07663129265727e-64,3.54036270915142e-62,134.553019643608,"221588_x_at","ALDH6A1"
-1.28337434343433,7.63354831460674,-19.9317007253368,1.11824577695538e-63,4.88256803161616e-62,134.22868154993,"209712_at","SLC35D1"
1.52369262626264,4.19903820224719,19.9310633135605,1.1258042539996e-63,4.90595090568748e-62,134.221966469492,"203362_s_at","MAD2L1"
1.36735373737376,8.7128404494382,19.9274157234088,1.17005061287597e-63,5.08880606396915e-62,134.183539636247,"200750_s_at","RAN"
-2.21803272727271,7.67979550561798,-19.9182126028737,1.28956887444595e-63,5.59768415129869e-62,134.086587827688,"206469_x_at","AKR7A3"
1.15411292929296,6.93585842696629,19.9118578309212,1.37914731610456e-63,5.97487401459461e-62,134.019643878829,"209787_s_at","HMGN4"
-1.11365888888888,4.08856404494382,-19.8929329039462,1.68448163581632e-63,7.26938702836392e-62,133.820287540273,"215231_at","PRKAG2"
-2.23900949494947,7.36974382022472,-19.8895069976822,1.74658182269605e-63,7.52280155276513e-62,133.784199984676,"221590_s_at","ALDH6A1"
1.23658303030305,7.32780224719101,19.8845346481234,1.84080795896924e-63,7.89809472645994e-62,133.731823252991,"202413_s_at","USP1"
1.01059060606063,6.35939550561798,19.8818434260684,1.89390917026709e-63,8.11030180836685e-62,133.70347531518,"208021_s_at","RFC1"
-2.05779535353534,6.23833258426966,-19.8793936505504,1.94357665464954e-63,8.3070182237497e-62,133.677670842113,"215363_x_at","FOLH1"
1.73489474747478,8.37493033707865,19.8604825121831,2.37348342125053e-63,1.01056842876495e-61,133.478478405765,"201266_at","TXNRD1"
1.35387555555557,6.32714382022472,19.858028636376,2.43582940678264e-63,1.03513452729458e-61,133.452632359642,"200889_s_at","SSR1"
1.37645111111113,5.68365842696629,19.8484042561397,2.69657016262941e-63,1.14375665488441e-61,133.351263040955,"205176_s_at","ITGB3BP"
1.35311848484851,9.14622921348315,19.8470694811938,2.73487016282957e-63,1.15779636475074e-61,133.337204679272,"200999_s_at","CKAP4"
1.15512242424245,7.41774157303371,19.8454533167291,2.78197296103804e-63,1.17550235097524e-61,133.320182690348,"202737_s_at","LSM4"
1.196807979798,4.46916853932584,19.8277056734816,3.35575545203746e-63,1.41526443950701e-61,133.133263974213,"213007_at","FANCI"
-1.27633303030301,8.75964943820225,-19.8189334988316,3.68163750560405e-63,1.54976756096013e-61,133.040878881941,"202772_at","HMGCL"
-1.22245909090907,6.54856179775281,-19.8034541061928,4.3357572852778e-63,1.81824186871123e-61,132.877862080772,"209760_at","TMEM131L"
1.56265232323234,4.80055056179775,19.7855729167704,5.23726972747505e-63,2.19217147164313e-61,132.689561211024,"205194_at","PSPH"
-1.63006454545453,7.75871460674157,-19.7705052854295,6.14090934930222e-63,2.56078219831951e-61,132.53089723099,"205042_at","GNE"
-1.48643656565655,5.17127640449438,-19.7683457228747,6.28261045223025e-63,2.61497513178062e-61,132.508157400105,"211441_x_at","CYP3A43"
-3.35711010101006,10.6983393258427,-19.758562747462,6.96659806239778e-63,2.89425756816182e-61,132.405146287103,"205999_x_at","CYP3A4"
1.07114727272729,4.27956404494382,19.7542903393808,7.28820420789846e-63,3.02222963317473e-61,132.360160429597,"209053_s_at","NSD2"
-2.2334307070707,8.3943191011236,-19.7530050066364,7.38783142701209e-63,3.05784814529192e-61,132.346626779675,"220604_x_at","FTCD"
1.10560363636366,6.67984943820225,19.7508237078994,7.56003138214109e-63,3.12331686117844e-61,132.323659367124,"203738_at","C5orf22"
-3.52658060606059,7.72542471910112,-19.7344011670691,8.99205894809625e-63,3.70120459623304e-61,132.150747783319,"206354_at","SLCO1B3"
1.02746646464648,6.54491460674157,19.7320561407789,9.21756535852436e-63,3.78702482294503e-61,132.126057954693,"221732_at","CANT1"
1.17018191919194,6.35507865168539,19.7302928687234,9.39084421847567e-63,3.85111084819551e-61,132.107493305845,"203008_x_at","TXNDC9"
1.15934111111113,4.71563370786517,19.7212455773525,1.03324970524651e-62,4.22948610963775e-61,132.012240404586,"204768_s_at","FEN1"
-2.01397949494948,6.26357303370787,-19.7177927021608,1.07162685627736e-62,4.37852969460261e-61,131.975888138715,"205860_x_at","FOLH1"
-1.46621999999997,9.64515280898876,-19.6993395105138,1.30222242078852e-62,5.28194697014914e-61,131.781617960488,"214864_s_at","GRHPR"
-1.18280181818181,6.38203595505618,-19.6874052109211,1.47714459009403e-62,5.98055558767523e-61,131.655983366735,"213321_at","BCKDHB"
-1.89257171717169,6.60840898876404,-19.6707555051256,1.76110363026489e-62,7.10439413745263e-61,131.480717403816,"209542_x_at","IGF1"
-1.66417131313129,7.49727415730337,-19.6672675776185,1.82718003546614e-62,7.35762116270525e-61,131.444002419637,"37201_at","ITIH4"
1.47400222222224,5.91518202247191,19.6567176012439,2.04251281572293e-62,8.20986920225961e-61,131.332952882296,"201681_s_at","DLG5"
-1.42709999999997,7.33593258426966,-19.6370711710486,2.51339670537581e-62,1.00568176170488e-60,131.126164636688,"219147_s_at","NMRK1"
-1.4039711111111,4.90002696629213,-19.6369897193935,2.51555928358909e-62,1.00568176170488e-60,131.125307348336,"219059_s_at","LYVE1"
1.38497909090911,7.95701123595506,19.6311424707602,2.67576631290932e-62,1.06781297949578e-60,131.063765012673,"201202_at","PCNA"
-2.8982006060606,8.60224494382022,-19.6262336099505,2.818111939945e-62,1.1226067384382e-60,131.012100210494,"217558_at","CYP2C9"
1.10251121212124,6.18724494382022,19.5862499544786,4.2982608106372e-62,1.70612605581585e-60,130.591314293111,"208795_s_at","MCM7"
-2.7420921212121,9.70689438202247,-19.5841813374799,4.39316136599833e-62,1.740692478613e-60,130.569545955022,"216661_x_at","CYP2C9"
1.31175535353537,5.59445617977528,19.5334625898024,7.50403765473225e-62,2.95752053974474e-60,130.03587859032,"202666_s_at","ACTL6A"
-2.25617232323231,7.25119325842697,-19.5330573956564,7.53620015682211e-62,2.96494885321757e-60,130.031615514782,"203908_at","SLC4A4"
-1.5516222222222,9.25247191011236,-19.5205951947419,8.59563736768137e-62,3.36985304407621e-60,129.900503101186,"203725_at","GADD45A"
3.1297680808081,5.72430337078652,19.5157563098671,9.04603780384004e-62,3.54019630607926e-60,129.84959583605,"205476_at","CCL20"
-1.1945306060606,5.25030112359551,-19.4801779597699,1.31682685874706e-61,5.1444035948385e-60,129.475325189167,"210063_at","SARDH"
1.24102171717174,8.23490561797753,19.476824913374,1.3642561593092e-61,5.31105876844359e-60,129.440055150801,"208659_at","CLIC1"
-2.91104111111109,8.33277528089888,-19.456383554807,1.69268349581885e-61,6.5552480147642e-60,129.225046812078,"206840_at","AFM"
-1.05487535353534,3.93202696629213,-19.4516893392317,1.77863821939315e-61,6.87115852051407e-60,129.175674162525,"209470_s_at","GPM6A"
1.31586434343436,4.14042921348315,19.4515939895498,1.7804286268801e-61,6.87115852051407e-60,129.174671306915,"203764_at","DLGAP5"
1.02261434343437,7.33960674157303,19.4229235582237,2.40936073619395e-61,9.2662599090789e-60,128.873143272176,"213097_s_at","DNAJC2"
1.13630888888892,8.93023820224719,19.4128139471017,2.68054902038076e-61,1.02914595837653e-59,128.766828655856,"200608_s_at","RAD21"
1.23705888888891,6.41142921348315,19.404505942951,2.9261012392376e-61,1.12148747668404e-59,128.679463459922,"202813_at","TARBP1"
1.21403030303033,5.95587191011236,19.3965436238701,3.18251068773194e-61,1.21766577309991e-59,128.595736288581,"201985_at","WASHC5"
-2.47603939393938,5.52644269662921,-19.3859706712567,3.55802950596744e-61,1.35900859414894e-59,128.484561569694,"205363_at","BBOX1"
-1.48188767676767,4.94147640449438,-19.3692251200922,4.24545710999657e-61,1.61603143462228e-59,128.308492197533,"206210_s_at","CETP"
1.29263707070708,4.48891235955056,19.3648969570662,4.44377249151993e-61,1.68288989525792e-59,128.262986239876,"213226_at","CCNA2"
-2.56120979797977,8.66624719101124,-19.364305133047,4.47159992320976e-61,1.69055326129092e-59,128.256763916063,"217127_at","CTH"
1.18238424242426,6.31414382022472,19.3590451924687,4.72670214395495e-61,1.78396954816252e-59,128.201462615627,"201874_at","MPZL1"
1.17097282828284,4.20428764044944,19.3357373288819,6.04397870551364e-61,2.27343442254017e-59,127.956426626265,"213008_at","FANCI"
1.69027030303033,5.34526741573034,19.3283953420518,6.53057842640731e-61,2.44819731311849e-59,127.879245394547,"218788_s_at","SMYD3"
-1.73762959595959,6.52535505617977,-19.3279754793212,6.55956027633407e-61,2.45492921400684e-59,127.874831743861,"211442_x_at","CYP3A43"
1.20892454545456,4.72404943820225,19.3152863396344,7.4988137001392e-61,2.80173797776342e-59,127.741445778625,"218308_at","TACC3"
1.07384313131314,4.89761348314607,19.3148624747311,7.53240846949221e-61,2.80957574202098e-59,127.736990317083,"203544_s_at","STAM"
-2.07652595959595,4.9517393258427,-19.3133436145007,7.65403079040454e-61,2.85016651573124e-59,127.721024867145,"206424_at","CYP26A1"
1.08888323232324,4.35861348314607,19.2922009571162,9.56573313512391e-61,3.55608923961501e-59,127.498795848438,"208103_s_at","ANP32E"
2.13434575757578,6.44680449438202,19.2824979557735,1.05962587854015e-60,3.93262484388869e-59,127.396815399191,"208767_s_at","LAPTM4B"
1.18432727272729,4.06008988764045,19.2773914360366,1.11824452681172e-60,4.14327273261954e-59,127.343146689743,"218663_at","NCAPG"
1.08699676767679,7.29175056179775,19.2690084143374,1.22158558762757e-60,4.51864914705825e-59,127.255045194554,"214501_s_at","MACROH2A1"
1.37672000000002,4.90989438202247,19.2521045348526,1.4599061105691e-60,5.38231610432991e-59,127.077403992332,"202647_s_at","NRAS"
1.12171292929295,6.16927640449438,19.235959896444,1.73078829497807e-60,6.37044524835895e-59,126.907754647256,"213009_s_at","TRIM37"
1.08329898989901,6.1388808988764,19.2323417445847,1.79808033204484e-60,6.5963184240485e-59,126.869736539411,"212765_at","CAMSAP2"
1.39499484848487,7.16856629213483,19.2091738655937,2.29547762516935e-60,8.39338189774565e-59,126.62631308662,"202983_at","HLTF"
1.22225717171719,5.76482247191011,19.1689953706976,3.50578703113138e-60,1.27588654949754e-58,126.20422440009,"209786_at","HMGN4"
1.06395888888893,8.08500674157303,19.1689742346895,3.50656802718024e-60,1.27588654949754e-58,126.204002380895,"211623_s_at","FBL"
-1.65815949494949,6.12238202247191,-19.1623507776718,3.76007950533138e-60,1.36589641802152e-58,126.134428666313,"206068_s_at","ACADL"
1.1312872727273,7.60047191011236,19.1564297987741,4.0021726319742e-60,1.45147198971989e-58,126.07223580132,"202168_at","TAF9"
-1.48649282828281,7.7375797752809,-19.1493211497323,4.3134945105361e-60,1.56183570342468e-58,125.997570274943,"221834_at","LONP2"
2.02496303030306,7.77972134831461,19.1411572832807,4.70100391414444e-60,1.69662812253109e-58,125.911824549584,"211980_at","COL4A1"
1.14515202020204,6.88916853932584,19.1405167706037,4.73283988012923e-60,1.70535402023815e-58,125.905097342588,"201479_at","DKC1"
-1.93653737373736,7.86143370786517,-19.1400485248553,4.75624978321642e-60,1.71102051975223e-58,125.900179442488,"209368_at","EPHX2"
-1.94079323232322,9.72839550561798,-19.13622015416,4.95204203193395e-60,1.77858180592105e-58,125.859971191588,"214261_s_at","ADH6"
1.11368989898992,7.71745617977528,19.1304400334002,5.26302112275007e-60,1.88419540773953e-58,125.799265744178,"208758_at","ATIC"
-1.23370424242423,7.42990786516854,-19.1285739105009,5.36753199376381e-60,1.91852652387051e-58,125.779667251854,"206846_s_at","HDAC6"
1.25984353535356,4.6922404494382,19.1277655884056,5.4134429548684e-60,1.93183570062515e-58,125.771178106841,"205909_at","POLE2"
-1.46973131313129,8.43638651685393,-19.1187840630538,5.95076084190799e-60,2.11679780235794e-58,125.67685482726,"209711_at","SLC35D1"
1.06536080808082,5.63942921348315,19.1182765522102,5.98266633860923e-60,2.12475301480304e-58,125.671525115567,"219212_at","HSPA14"
1.33926161616163,4.81738202247191,19.1153173358085,6.17213693114491e-60,2.188553267241e-58,125.64044867235,"202779_s_at","UBE2S"
1.16076414141416,6.08431685393258,19.1028518421051,7.0383837070103e-60,2.49174448947067e-58,125.509546437157,"208938_at","PRCC"
-2.63865050505049,6.74732359550562,-19.0986679867245,7.35556252574455e-60,2.59989946544888e-58,125.465612935506,"203131_at","PDGFRA"
1.04868101010102,7.09118651685393,19.0819325667199,8.77371868774066e-60,3.09134759080077e-58,125.289888372612,"218512_at","WDR12"
-1.7520511111111,5.94863146067416,-19.0631392068902,1.06944715773226e-59,3.75622228838834e-58,125.092573234214,"211110_s_at","AR"
1.07038111111112,4.77645393258427,19.0480238884096,1.25401507279968e-59,4.38373746328151e-58,124.933888610646,"218726_at","HJURP"
1.011057979798,5.8194,19.0434371999707,1.31608222137697e-59,4.59349826106935e-58,124.885738832783,"218979_at","RMI1"
-1.26124757575756,4.95043146067416,-19.0375674116188,1.40001173970732e-59,4.8787889545857e-58,124.824121131667,"204997_at","GPD1"
-3.20794838383837,10.4396808988764,-19.0108599842852,1.85473672824e-59,6.45332460382006e-58,124.543786043137,"208147_s_at","CYP2C8"
1.65444595959598,7.92424943820225,18.9981203780647,2.1210107112093e-59,7.36827870783286e-58,124.410078646251,"208700_s_at","TKT"
-2.80735636363635,10.7161865168539,-18.9893776347159,2.32553453988601e-59,8.06619986513734e-58,124.318325303764,"216025_x_at","CYP2C9"
1.23629616161617,4.35656629213483,18.9865713776891,2.39527406857435e-59,8.29517308849356e-58,124.2888751229,"214830_at","SLC38A6"
